atleta_id,apelido,rodada_id,ano,clube_id,clube,posicao_id,posicao,jogos_num,pontos_num,media_num,preco_num_anterior,preco_num,variacao_num,FS,PE,A,FT,FD,FF,G,I,PP,RB,FC,GC,CA,CV,SG,DD,DP,GS,status_id,status
36886,Geninho,3,2019,314,Avaí,6,tec,3,2.85,2.43,4.66,5.03,0.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,Provável
37246,Ney Franco,3,2019,315,Chapecoense,6,tec,3,3.35,4.21,7.8100000000000005,8.13,0.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,Provável
37281,Mano Menezes,3,2019,283,Cruzeiro,6,tec,3,4.11,3.81,9.42,9.4,-0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,Provável
37333,Marcelo Cabo,3,2019,341,CSA,6,tec,3,5.44,3.08,3.04,4.45,1.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,Provável
37604,Paulo André,3,2019,293,Athlético-PR,3,zag,1,-3.3,-3.3,6,3.24,-2.76,0,1,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,2,Dúvida
37646,Betão,3,2019,314,Avaí,3,zag,3,5,0.57,1.04,2.56,1.52,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,7,Provável
37656,Fábio,3,2019,283,Cruzeiro,1,gol,3,1,6.33,13.77,11.59,-2.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,7,Provável
37662,Jonathan,3,2019,293,Athlético-PR,2,lat,2,0,0.8,4.71,4.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,Nulo
37688,Cícero,3,2019,263,Botafogo,4,mei,3,4.9,8.63,14.2,13.54,-0.66,2,2,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,7,Provável
37694,Henrique,3,2019,283,Cruzeiro,4,mei,2,1.4,1.45,7.9799999999999995,6.56,-1.42,0,2,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,7,Provável
37701,Léo Moura,3,2019,284,Grêmio,2,lat,1,1.4,1.4,7,5.55,-1.45,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6,Nulo
37717,Fernando Henrique,3,2019,354,Ceará,1,gol,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,Nulo
37788,Marcelo Boeck,3,2019,356,Fortaleza,1,gol,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,Nulo
37792,Edinho,3,2019,354,Ceará,4,mei,1,-0.8,-0.8,4,2.63,-1.37,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,Provável
37798,Rafael Sobis,3,2019,285,Internacional,5,ata,2,0,1.3,8.049999999999999,6.35,-1.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,Nulo
38001,Anderson,3,2019,265,Bahia,1,gol,1,0,-1,2.08,2.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,Nulo
38162,Fred,3,2019,283,Cruzeiro,5,ata,3,2.8,1.87,7.16,7.26,0.1,1,1,0,0,1,3,0,1,0,0,1,0,0,0,0,0,0,0,7,Provável
38196,Maicon,3,2019,284,Grêmio,4,mei,2,-0.3,3.25,11.66,9.68,-1.98,0,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7,Provável
38229,Fábio Santos,3,2019,282,Atlético-MG,2,lat,3,2.8,3.67,11.44,11.32,-0.12,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,7,Provável
